route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
182,000021,88____:076::8895802:8883311:15:1944:20220220,Schaerbeek,1568,,7067,,1
182,000155,88____:076::8883311:8811007:12:2024:20220403,Schaerbeek,1568,,7066,,1
182,000156,88____:076::8895802:8814308:16:1956:20221210,Schaerbeek,1568,,7068,,1
182,000156,88____:076::8814308:8811007:11:2024:20221210,Schaerbeek,1568,,7068,,1
182,000003,88____:076::8814308:8811007:11:2024:20220313,Schaerbeek,1568,,7069,,1
182,000016,88____:076::8895802:8811007:26:2024:20220227,Schaerbeek,1568,,7070,,1
181,000011,88____:076::8895505:8811007:17:2024:20220327,Schaerbeek,1568,,7071,,1
182,000155,88____:076::8895802:8883311:15:2044:20220403,Schaerbeek,1569,,7072,,1
182,000021,88____:076::8895802:8883311:15:2044:20220220,Schaerbeek,1569,,7073,,1
182,000155,88____:076::8883311:8811007:12:2124:20220403,Schaerbeek,1569,,7072,,1
182,000125,88____:076::8895802:8811007:26:2124:20221209,Schaerbeek,1569,,7074,,1
182,000156,88____:076::8895802:8814308:16:2057:20221210,Schaerbeek,1569,,7075,,1
182,000235,88____:076::8895802:8814308:16:2057:20220424,Schaerbeek,1569,,7076,,1
182,000156,88____:076::8814308:8811007:11:2124:20221210,Schaerbeek,1569,,7075,,1
182,000003,88____:076::8814308:8811007:11:2124:20220313,Schaerbeek,1569,,7077,,1
182,000016,88____:076::8895802:8811007:26:2124:20220227,Schaerbeek,1569,,7078,,1
181,000011,88____:076::8895505:8811007:17:2124:20220327,Schaerbeek,1569,,7079,,1
183,000125,88____:076::8895802:8895505:10:2123:20221209,Enghien,1570,,7080,,1
183,005343,88____:076::8895802:8895505:10:2123:20221210,Enghien,1570,,7081,,1
183,000125,88____:076::8895505:8883311:6:2144:20221209,Enghien,1570,,7080,,1
184,000016,88____:076::8895802:8895505:10:2125:20220227,Grammont,1570,,7082,,1
184,000164,88____:076::8895802:8895505:10:2223:20221210,Grammont,1571,,7083,,1
184,000016,88____:076::8895802:8895505:10:2225:20220227,Grammont,1571,,7084,,1
184,000125,88____:076::8895802:8895505:10:2323:20221209,Grammont,1572,,7085,,1
182,000165,88____:076::8811007:8895802:26:604:20221209,Denderleeuw,1576,,7086,,1
182,000166,88____:076::8811007:8895802:22:604:20220324,Denderleeuw,1576,,7087,,1
182,000167,88____:076::8811007:8895802:23:604:20220325,Denderleeuw,1576,,7088,,1
184,000168,88____:076::8895505:8895802:10:704:20221210,Denderleeuw,1577,,7089,,1
182,000125,88____:076::8811007:8895802:26:703:20221209,Denderleeuw,1577,,7090,,1
184,000168,88____:076::8895505:8895802:10:804:20221210,Denderleeuw,1578,,7091,,1
182,000125,88____:076::8811007:8895802:26:803:20221209,Denderleeuw,1578,,7092,,1
182,000104,88____:076::8811007:8814308:11:802:20220402,Denderleeuw,1579,,7093,,1
182,000003,88____:076::8811007:8814308:11:802:20220313,Denderleeuw,1579,,7094,,1
182,000104,88____:076::8814308:8883311:2:813:20220402,Denderleeuw,1579,,7093,,1
182,000104,88____:076::8883311:8895802:15:904:20220402,Denderleeuw,1579,,7093,,1
182,000021,88____:076::8883311:8895802:15:904:20220220,Denderleeuw,1579,,7095,,1
182,000125,88____:076::8811007:8895802:26:903:20221209,Denderleeuw,1579,,7096,,1
182,000029,88____:076::8811007:8895802:26:904:20220305,Denderleeuw,1579,,7097,,1
182,000174,88____:076::8811007:8814308:11:802:20221210,Denderleeuw,1579,,7098,,1
182,000011,88____:076::8811007:8814308:11:802:20220327,Denderleeuw,1579,,7099,,1
182,000174,88____:076::8814308:8895505:7:834:20221210,Denderleeuw,1579,,7098,,1
182,000011,88____:076::8814308:8895505:7:834:20220327,Denderleeuw,1579,,7099,,1
182,000235,88____:076::8814308:8895505:7:834:20220424,Denderleeuw,1579,,7100,,1
182,000174,88____:076::8895505:8895802:10:904:20221210,Denderleeuw,1579,,7098,,1
182,000235,88____:076::8895505:8895802:10:904:20220424,Denderleeuw,1579,,7100,,1
182,000104,88____:076::8811007:8814308:11:902:20220402,Denderleeuw,1580,,7101,,1
182,000003,88____:076::8811007:8814308:11:902:20220313,Denderleeuw,1580,,7102,,1
182,000104,88____:076::8814308:8883311:2:913:20220402,Denderleeuw,1580,,7101,,1
182,000104,88____:076::8883311:8895802:15:1004:20220402,Denderleeuw,1580,,7101,,1
182,000021,88____:076::8883311:8895802:15:1004:20220220,Denderleeuw,1580,,7103,,1
182,000125,88____:076::8811007:8814308:11:902:20221209,Denderleeuw,1580,,7104,,1
182,000125,88____:076::8814308:8895802:16:1004:20221209,Denderleeuw,1580,,7104,,1
182,000235,88____:076::8814308:8895802:16:1004:20220424,Denderleeuw,1580,,7105,,1
182,000029,88____:076::8811007:8895802:26:1004:20220305,Denderleeuw,1580,,7106,,1
182,000174,88____:076::8811007:8895505:17:934:20221210,Denderleeuw,1580,,7107,,1
182,000011,88____:076::8811007:8895505:17:934:20220327,Denderleeuw,1580,,7108,,1
182,000174,88____:076::8895505:8895802:10:1004:20221210,Denderleeuw,1580,,7107,,1
182,000104,88____:076::8811007:8814308:11:1002:20220402,Denderleeuw,1581,,7109,,1
182,000003,88____:076::8811007:8814308:11:1002:20220313,Denderleeuw,1581,,7110,,1
182,000104,88____:076::8814308:8883311:2:1013:20220402,Denderleeuw,1581,,7109,,1
182,000104,88____:076::8883311:8895802:15:1104:20220402,Denderleeuw,1581,,7109,,1
182,000021,88____:076::8883311:8895802:15:1104:20220220,Denderleeuw,1581,,7111,,1
182,000029,88____:076::8811007:8895802:26:1104:20220305,Denderleeuw,1581,,7112,,1
182,004064,88____:076::8811007:8814308:11:1002:20221210,Denderleeuw,1581,,7113,,1
182,000011,88____:076::8811007:8814308:11:1002:20220327,Denderleeuw,1581,,7114,,1
182,004064,88____:076::8814308:8895505:7:1034:20221210,Denderleeuw,1581,,7113,,1
182,000011,88____:076::8814308:8895505:7:1034:20220327,Denderleeuw,1581,,7114,,1
182,000235,88____:076::8814308:8895505:7:1034:20220424,Denderleeuw,1581,,7115,,1
182,004064,88____:076::8895505:8895802:10:1104:20221210,Denderleeuw,1581,,7113,,1
182,000235,88____:076::8895505:8895802:10:1104:20220424,Denderleeuw,1581,,7115,,1
182,000104,88____:076::8811007:8814308:11:1102:20220402,Denderleeuw,1582,,7116,,1
182,000003,88____:076::8811007:8814308:11:1102:20220313,Denderleeuw,1582,,7117,,1
182,000104,88____:076::8814308:8883311:2:1113:20220402,Denderleeuw,1582,,7116,,1
182,000104,88____:076::8883311:8895802:15:1204:20220402,Denderleeuw,1582,,7116,,1
182,000021,88____:076::8883311:8895802:15:1204:20220220,Denderleeuw,1582,,7118,,1
182,000029,88____:076::8811007:8895802:26:1204:20220305,Denderleeuw,1582,,7119,,1
182,004064,88____:076::8811007:8814308:11:1102:20221210,Denderleeuw,1582,,7120,,1
182,000011,88____:076::8811007:8814308:11:1102:20220327,Denderleeuw,1582,,7121,,1
182,004064,88____:076::8814308:8895505:7:1134:20221210,Denderleeuw,1582,,7120,,1
182,000011,88____:076::8814308:8895505:7:1134:20220327,Denderleeuw,1582,,7121,,1
182,000235,88____:076::8814308:8895505:7:1134:20220424,Denderleeuw,1582,,7122,,1
182,004064,88____:076::8895505:8895802:10:1204:20221210,Denderleeuw,1582,,7120,,1
182,000235,88____:076::8895505:8895802:10:1204:20220424,Denderleeuw,1582,,7122,,1
182,000104,88____:076::8811007:8814308:11:1202:20220402,Denderleeuw,1583,,7123,,1
182,000003,88____:076::8811007:8814308:11:1202:20220313,Denderleeuw,1583,,7124,,1
182,000104,88____:076::8814308:8883311:2:1213:20220402,Denderleeuw,1583,,7123,,1
182,000104,88____:076::8883311:8895802:15:1304:20220402,Denderleeuw,1583,,7123,,1
182,000021,88____:076::8883311:8895802:15:1304:20220220,Denderleeuw,1583,,7125,,1
182,000029,88____:076::8811007:8895802:26:1304:20220305,Denderleeuw,1583,,7126,,1
182,004064,88____:076::8811007:8814308:11:1202:20221210,Denderleeuw,1583,,7127,,1
182,000011,88____:076::8811007:8814308:11:1202:20220327,Denderleeuw,1583,,7128,,1
182,004064,88____:076::8814308:8895505:7:1234:20221210,Denderleeuw,1583,,7127,,1
182,000011,88____:076::8814308:8895505:7:1234:20220327,Denderleeuw,1583,,7128,,1
182,000235,88____:076::8814308:8895505:7:1234:20220424,Denderleeuw,1583,,7129,,1
182,004064,88____:076::8895505:8895802:10:1304:20221210,Denderleeuw,1583,,7127,,1
182,000235,88____:076::8895505:8895802:10:1304:20220424,Denderleeuw,1583,,7129,,1
182,000104,88____:076::8811007:8814308:11:1302:20220402,Denderleeuw,1584,,7130,,1
182,000003,88____:076::8811007:8814308:11:1302:20220313,Denderleeuw,1584,,7131,,1
182,000104,88____:076::8814308:8883311:2:1313:20220402,Denderleeuw,1584,,7130,,1
182,000104,88____:076::8883311:8895802:15:1404:20220402,Denderleeuw,1584,,7130,,1
182,000021,88____:076::8883311:8895802:15:1404:20220220,Denderleeuw,1584,,7132,,1
182,000029,88____:076::8811007:8895802:26:1404:20220305,Denderleeuw,1584,,7133,,1
182,004064,88____:076::8811007:8814308:11:1302:20221210,Denderleeuw,1584,,7134,,1
182,000011,88____:076::8811007:8814308:11:1302:20220327,Denderleeuw,1584,,7135,,1
182,004064,88____:076::8814308:8895505:7:1334:20221210,Denderleeuw,1584,,7134,,1
182,000011,88____:076::8814308:8895505:7:1334:20220327,Denderleeuw,1584,,7135,,1
182,000235,88____:076::8814308:8895505:7:1334:20220424,Denderleeuw,1584,,7136,,1
182,004064,88____:076::8895505:8895802:10:1404:20221210,Denderleeuw,1584,,7134,,1
182,000235,88____:076::8895505:8895802:10:1404:20220424,Denderleeuw,1584,,7136,,1
182,000104,88____:076::8811007:8814308:11:1402:20220402,Denderleeuw,1585,,7137,,1
182,000003,88____:076::8811007:8814308:11:1402:20220313,Denderleeuw,1585,,7138,,1
182,000104,88____:076::8814308:8883311:2:1413:20220402,Denderleeuw,1585,,7137,,1
182,000104,88____:076::8883311:8895802:15:1504:20220402,Denderleeuw,1585,,7137,,1
182,000021,88____:076::8883311:8895802:15:1504:20220220,Denderleeuw,1585,,7139,,1
182,000029,88____:076::8811007:8895802:26:1504:20220305,Denderleeuw,1585,,7140,,1
182,004064,88____:076::8811007:8814308:11:1402:20221210,Denderleeuw,1585,,7141,,1
182,000011,88____:076::8811007:8814308:11:1402:20220327,Denderleeuw,1585,,7142,,1
182,004064,88____:076::8814308:8895505:7:1434:20221210,Denderleeuw,1585,,7141,,1
182,000011,88____:076::8814308:8895505:7:1434:20220327,Denderleeuw,1585,,7142,,1
182,000235,88____:076::8814308:8895505:7:1434:20220424,Denderleeuw,1585,,7143,,1
182,004064,88____:076::8895505:8895802:10:1504:20221210,Denderleeuw,1585,,7141,,1
182,000235,88____:076::8895505:8895802:10:1504:20220424,Denderleeuw,1585,,7143,,1
182,000104,88____:076::8811007:8814308:11:1502:20220402,Denderleeuw,1586,,7144,,1
182,000003,88____:076::8811007:8814308:11:1502:20220313,Denderleeuw,1586,,7145,,1
182,000104,88____:076::8814308:8883311:2:1513:20220402,Denderleeuw,1586,,7144,,1
182,000104,88____:076::8883311:8895802:15:1604:20220402,Denderleeuw,1586,,7144,,1
182,000021,88____:076::8883311:8895802:15:1604:20220220,Denderleeuw,1586,,7146,,1
182,000029,88____:076::8811007:8895802:26:1604:20220305,Denderleeuw,1586,,7147,,1
182,004064,88____:076::8811007:8814308:11:1502:20221210,Denderleeuw,1586,,7148,,1
182,000011,88____:076::8811007:8814308:11:1502:20220327,Denderleeuw,1586,,7149,,1
182,004064,88____:076::8814308:8895505:7:1534:20221210,Denderleeuw,1586,,7148,,1
182,000011,88____:076::8814308:8895505:7:1534:20220327,Denderleeuw,1586,,7149,,1
182,000235,88____:076::8814308:8895505:7:1534:20220424,Denderleeuw,1586,,7150,,1
182,004064,88____:076::8895505:8895802:10:1604:20221210,Denderleeuw,1586,,7148,,1
182,000235,88____:076::8895505:8895802:10:1604:20220424,Denderleeuw,1586,,7150,,1
182,000104,88____:076::8811007:8814308:11:1602:20220402,Denderleeuw,1587,,7151,,1
182,000003,88____:076::8811007:8814308:11:1602:20220313,Denderleeuw,1587,,7152,,1
182,000104,88____:076::8814308:8883311:2:1613:20220402,Denderleeuw,1587,,7151,,1
182,000104,88____:076::8883311:8895802:15:1704:20220402,Denderleeuw,1587,,7151,,1
182,000021,88____:076::8883311:8895802:15:1704:20220220,Denderleeuw,1587,,7153,,1
182,000029,88____:076::8811007:8895802:26:1704:20220305,Denderleeuw,1587,,7154,,1
182,004064,88____:076::8811007:8814308:11:1602:20221210,Denderleeuw,1587,,7155,,1
182,000011,88____:076::8811007:8814308:11:1602:20220327,Denderleeuw,1587,,7156,,1
182,004064,88____:076::8814308:8895505:7:1634:20221210,Denderleeuw,1587,,7155,,1
182,000011,88____:076::8814308:8895505:7:1634:20220327,Denderleeuw,1587,,7156,,1
182,000235,88____:076::8814308:8895505:7:1634:20220424,Denderleeuw,1587,,7157,,1
182,004064,88____:076::8895505:8895802:10:1704:20221210,Denderleeuw,1587,,7155,,1
182,000235,88____:076::8895505:8895802:10:1704:20220424,Denderleeuw,1587,,7157,,1
182,000104,88____:076::8811007:8814308:11:1702:20220402,Denderleeuw,1588,,7158,,1
182,000003,88____:076::8811007:8814308:11:1702:20220313,Denderleeuw,1588,,7159,,1
182,000104,88____:076::8814308:8883311:2:1713:20220402,Denderleeuw,1588,,7158,,1
182,000104,88____:076::8883311:8895802:15:1804:20220402,Denderleeuw,1588,,7158,,1
182,000021,88____:076::8883311:8895802:15:1804:20220220,Denderleeuw,1588,,7160,,1
182,000125,88____:076::8811007:8814308:11:1702:20221209,Denderleeuw,1588,,7161,,1
182,000125,88____:076::8814308:8895802:16:1804:20221209,Denderleeuw,1588,,7161,,1
182,000235,88____:076::8814308:8895802:16:1804:20220424,Denderleeuw,1588,,7162,,1
182,000029,88____:076::8811007:8895802:26:1804:20220305,Denderleeuw,1588,,7163,,1
182,000174,88____:076::8811007:8895505:17:1734:20221210,Denderleeuw,1588,,7164,,1
182,000011,88____:076::8811007:8895505:17:1734:20220327,Denderleeuw,1588,,7165,,1
182,000174,88____:076::8895505:8895802:10:1804:20221210,Denderleeuw,1588,,7164,,1
182,000104,88____:076::8811007:8814308:11:1802:20220402,Denderleeuw,1589,,7166,,1
182,000003,88____:076::8811007:8814308:11:1802:20220313,Denderleeuw,1589,,7167,,1
182,000104,88____:076::8814308:8883311:2:1813:20220402,Denderleeuw,1589,,7166,,1
182,000104,88____:076::8883311:8895802:15:1904:20220402,Denderleeuw,1589,,7166,,1
182,000021,88____:076::8883311:8895802:15:1904:20220220,Denderleeuw,1589,,7168,,1
182,000125,88____:076::8811007:8814308:11:1802:20221209,Denderleeuw,1589,,7169,,1
182,000125,88____:076::8814308:8895802:16:1904:20221209,Denderleeuw,1589,,7169,,1
182,000235,88____:076::8814308:8895802:16:1904:20220424,Denderleeuw,1589,,7170,,1
182,000029,88____:076::8811007:8895802:26:1904:20220305,Denderleeuw,1589,,7171,,1
182,000174,88____:076::8811007:8895505:17:1834:20221210,Denderleeuw,1589,,7172,,1
182,000011,88____:076::8811007:8895505:17:1834:20220327,Denderleeuw,1589,,7173,,1
182,000174,88____:076::8895505:8895802:10:1904:20221210,Denderleeuw,1589,,7172,,1
182,000104,88____:076::8811007:8814308:11:1902:20220402,Denderleeuw,1590,,7174,,1
182,000003,88____:076::8811007:8814308:11:1902:20220313,Denderleeuw,1590,,7175,,1
182,000104,88____:076::8814308:8883311:2:1913:20220402,Denderleeuw,1590,,7174,,1
182,000104,88____:076::8883311:8895802:15:2004:20220402,Denderleeuw,1590,,7174,,1
182,000021,88____:076::8883311:8895802:15:2004:20220220,Denderleeuw,1590,,7176,,1
182,000029,88____:076::8811007:8895802:26:2004:20220305,Denderleeuw,1590,,7177,,1
182,004064,88____:076::8811007:8814308:11:1902:20221210,Denderleeuw,1590,,7178,,1
182,000011,88____:076::8811007:8814308:11:1902:20220327,Denderleeuw,1590,,7179,,1
182,004064,88____:076::8814308:8895505:7:1934:20221210,Denderleeuw,1590,,7178,,1
182,000011,88____:076::8814308:8895505:7:1934:20220327,Denderleeuw,1590,,7179,,1
182,000235,88____:076::8814308:8895505:7:1934:20220424,Denderleeuw,1590,,7180,,1
182,004064,88____:076::8895505:8895802:10:2004:20221210,Denderleeuw,1590,,7178,,1
182,000235,88____:076::8895505:8895802:10:2004:20220424,Denderleeuw,1590,,7180,,1
182,000104,88____:076::8811007:8814308:11:2002:20220402,Denderleeuw,1591,,7181,,1
182,000003,88____:076::8811007:8814308:11:2002:20220313,Denderleeuw,1591,,7182,,1
182,000104,88____:076::8814308:8883311:2:2013:20220402,Denderleeuw,1591,,7181,,1
182,000104,88____:076::8883311:8895802:15:2104:20220402,Denderleeuw,1591,,7181,,1
182,000021,88____:076::8883311:8895802:15:2104:20220220,Denderleeuw,1591,,7183,,1
182,000029,88____:076::8811007:8895802:26:2104:20220305,Denderleeuw,1591,,7184,,1
182,004064,88____:076::8811007:8814308:11:2002:20221210,Denderleeuw,1591,,7185,,1
182,000011,88____:076::8811007:8814308:11:2002:20220327,Denderleeuw,1591,,7186,,1
182,004064,88____:076::8814308:8895505:7:2034:20221210,Denderleeuw,1591,,7185,,1
182,000011,88____:076::8814308:8895505:7:2034:20220327,Denderleeuw,1591,,7186,,1
182,000235,88____:076::8814308:8895505:7:2034:20220424,Denderleeuw,1591,,7187,,1
182,004064,88____:076::8895505:8895802:10:2104:20221210,Denderleeuw,1591,,7185,,1
182,000235,88____:076::8895505:8895802:10:2104:20220424,Denderleeuw,1591,,7187,,1
181,000104,88____:076::8811007:8814308:11:2102:20220402,Grammont,1592,,7188,,1
181,000003,88____:076::8811007:8814308:11:2102:20220313,Grammont,1592,,7189,,1
181,000104,88____:076::8814308:8883311:2:2113:20220402,Grammont,1592,,7188,,1
181,000104,88____:076::8883311:8895505:6:2134:20220402,Grammont,1592,,7188,,1
181,000021,88____:076::8883311:8895505:6:2134:20220220,Grammont,1592,,7190,,1
182,000125,88____:076::8811007:8895802:26:2204:20221209,Denderleeuw,1592,,7191,,1
181,000171,88____:076::8811007:8814308:11:2102:20221210,Grammont,1592,,7192,,1
181,000171,88____:076::8814308:8895505:7:2134:20221210,Grammont,1592,,7192,,1
181,000235,88____:076::8814308:8895505:7:2134:20220424,Grammont,1592,,7193,,1
181,000029,88____:076::8811007:8895505:17:2134:20220305,Grammont,1592,,7194,,1
185,000125,88____:076::8883311:8895505:6:2234:20221209,Grammont,1593,,7195,,1
186,000125,88____:046::8892601:8895208:4:535:20221209,Zottegem,1654,,7196,,1
187,000125,88____:046::8896008:8895208:7:635:20221209,Zottegem,1655,,7197,,1
187,000125,88____:046::8896008:8895208:7:735:20221209,Zottegem,1656,,7198,,1
187,000125,88____:046::8896008:8895208:7:835:20221209,Zottegem,1657,,7199,,1
187,000125,88____:046::8896008:8895208:7:935:20221209,Zottegem,1658,,7200,,1
187,000125,88____:046::8896008:8895208:7:1035:20221209,Zottegem,1659,,7201,,1
187,000125,88____:046::8896008:8895208:7:1135:20221209,Zottegem,1660,,7202,,1
187,000125,88____:046::8896008:8895208:7:1235:20221209,Zottegem,1661,,7203,,1
187,000125,88____:046::8896008:8895208:7:1335:20221209,Zottegem,1662,,7204,,1
187,000125,88____:046::8896008:8895208:7:1435:20221209,Zottegem,1663,,7205,,1
187,000125,88____:046::8896008:8895208:7:1535:20221209,Zottegem,1664,,7206,,1
187,000125,88____:046::8896008:8895208:7:1635:20221209,Zottegem,1665,,7207,,1
187,000125,88____:046::8896008:8895208:7:1735:20221209,Zottegem,1666,,7208,,1
187,000125,88____:046::8896008:8895208:7:1835:20221209,Zottegem,1667,,7209,,1
187,000125,88____:046::8896008:8895208:7:1935:20221209,Zottegem,1668,,7210,,1
187,000125,88____:046::8896008:8895208:7:2035:20221209,Zottegem,1669,,7211,,1
187,000125,88____:046::8896008:8895208:7:2135:20221209,Zottegem,1670,,7212,,1
188,000125,88____:046::8896008:8892601:4:2214:20221209,Audenarde,1671,,7213,,1
188,000125,88____:046::8892601:8896008:4:707:20221209,Courtrai,1677,,7214,,1
187,000125,88____:046::8895208:8896008:7:807:20221209,Courtrai,1678,,7215,,1
187,000125,88____:046::8895208:8896008:7:907:20221209,Courtrai,1679,,7216,,1
187,000125,88____:046::8895208:8896008:7:1007:20221209,Courtrai,1680,,7217,,1
187,000125,88____:046::8895208:8896008:7:1107:20221209,Courtrai,1681,,7218,,1
187,000125,88____:046::8895208:8896008:7:1207:20221209,Courtrai,1682,,7219,,1
187,000125,88____:046::8895208:8896008:7:1307:20221209,Courtrai,1683,,7220,,1
187,000125,88____:046::8895208:8896008:7:1407:20221209,Courtrai,1684,,7221,,1
187,000125,88____:046::8895208:8896008:7:1507:20221209,Courtrai,1685,,7222,,1
187,000125,88____:046::8895208:8896008:7:1607:20221209,Courtrai,1686,,7223,,1
187,000125,88____:046::8895208:8896008:7:1707:20221209,Courtrai,1687,,7224,,1
187,000125,88____:046::8895208:8896008:7:1807:20221209,Courtrai,1688,,7225,,1
187,000125,88____:046::8895208:8896008:7:1907:20221209,Courtrai,1689,,7226,,1
187,000125,88____:046::8895208:8896008:7:2007:20221209,Courtrai,1690,,7227,,1
187,000125,88____:046::8895208:8896008:7:2107:20221209,Courtrai,1691,,7228,,1
187,000125,88____:046::8895208:8896008:7:2207:20221209,Courtrai,1692,,7229,,1
186,000125,88____:046::8895208:8892601:4:2244:20221209,Audenarde,1693,,7230,,1
186,000178,88____:046::8895208:8892601:4:2342:20221209,Audenarde,1694,,7231,,1
189,000179,88____:007::8881000:8841004:45:706:20220408,Liege-Guillemins,1704,,7232,,1
189,000111,88____:007::8881000:8841004:45:706:20221209,Liege-Guillemins,1704,,7233,,1
190,000179,88____:007::8884335:8841004:52:809:20220408,Liege-Guillemins,1705,,7234,,1
190,000111,88____:007::8884335:8841004:52:809:20221209,Liege-Guillemins,1705,,7235,,1
190,000179,88____:007::8884335:8841004:52:906:20220408,Liege-Guillemins,1706,,7236,,1
190,000111,88____:007::8884335:8841004:52:906:20221209,Liege-Guillemins,1706,,7237,,1
190,000179,88____:007::8884335:8841004:52:1006:20220408,Liege-Guillemins,1707,,7238,,1
190,000111,88____:007::8884335:8841004:52:1006:20221209,Liege-Guillemins,1707,,7239,,1
190,000180,88____:007::8884335:8841004:52:1106:20220408,Liege-Guillemins,1708,,7240,,1
190,000121,88____:007::8884335:8841004:52:1106:20220223,Liege-Guillemins,1708,,7241,,1
190,000111,88____:007::8884335:8841004:52:1106:20221209,Liege-Guillemins,1708,,7242,,1
190,000180,88____:007::8884335:8841004:52:1206:20220408,Liege-Guillemins,1709,,7243,,1
190,000121,88____:007::8884335:8841004:52:1206:20220223,Liege-Guillemins,1709,,7244,,1
190,000111,88____:007::8884335:8841004:52:1206:20221209,Liege-Guillemins,1709,,7245,,1
190,000180,88____:007::8884335:8841004:52:1306:20220408,Liege-Guillemins,1710,,7246,,1
190,000121,88____:007::8884335:8841004:52:1306:20220223,Liege-Guillemins,1710,,7247,,1
190,000111,88____:007::8884335:8841004:52:1306:20221209,Liege-Guillemins,1710,,7248,,1
190,000179,88____:007::8884335:8841004:52:1406:20220408,Liege-Guillemins,1711,,7249,,1
190,000111,88____:007::8884335:8841004:52:1406:20221209,Liege-Guillemins,1711,,7250,,1
190,000179,88____:007::8884335:8841004:52:1506:20220408,Liege-Guillemins,1712,,7251,,1
190,000111,88____:007::8884335:8841004:52:1506:20221209,Liege-Guillemins,1712,,7252,,1
190,000179,88____:007::8884335:8841004:52:1609:20220408,Liege-Guillemins,1713,,7253,,1
190,000111,88____:007::8884335:8841004:52:1609:20221209,Liege-Guillemins,1713,,7254,,1
190,000179,88____:007::8884335:8841004:52:1706:20220408,Liege-Guillemins,1714,,7255,,1
190,000111,88____:007::8884335:8841004:52:1706:20221209,Liege-Guillemins,1714,,7256,,1
190,000179,88____:007::8884335:8841004:52:1806:20220408,Liege-Guillemins,1715,,7257,,1
190,000111,88____:007::8884335:8841004:52:1806:20221209,Liege-Guillemins,1715,,7258,,1
190,000179,88____:007::8884335:8841004:52:1906:20220408,Liege-Guillemins,1716,,7259,,1
190,000111,88____:007::8884335:8841004:52:1906:20221209,Liege-Guillemins,1716,,7260,,1
190,000179,88____:007::8884335:8841004:52:2006:20220408,Liege-Guillemins,1717,,7261,,1
190,000111,88____:007::8884335:8841004:52:2006:20221209,Liege-Guillemins,1717,,7262,,1
190,000179,88____:007::8884335:8841004:52:2106:20220408,Liege-Guillemins,1718,,7263,,1
190,000111,88____:007::8884335:8841004:52:2106:20221209,Liege-Guillemins,1718,,7264,,1
190,000179,88____:007::8884335:8841004:52:2206:20220408,Liege-Guillemins,1719,,7265,,1
190,000111,88____:007::8884335:8841004:52:2206:20221209,Liege-Guillemins,1719,,7266,,1
190,000179,88____:007::8884335:8841004:52:2306:20220408,Liege-Guillemins,1720,,7267,,1
190,000111,88____:007::8884335:8841004:52:2306:20221209,Liege-Guillemins,1720,,7268,,1
191,000047,88____:007::8833001:8833209:3:1849:20220216,Aarschot,17200,,7269,,1
192,000052,88____:007::8895208:8814001:12:806:20220217,Bruxelles-Midi,17200,,7270,,1
193,000017,88____:007::8896735:8896503:2:514:20220219,Ypres,17200,,7271,,1
191,000047,88____:007::8833209:8833001:3:1925:20220216,Louvain,17201,,7272,,1
194,000052,88____:045::8814001:8895208:12:633:20220217,Zottegem,17201,,7273,,1
195,000181,88____:007::8814001:8844503:28:1611:20220218,Welkenraedt,17201,,7274,,1
193,000017,88____:007::8896735:8896503:2:614:20220219,Ypres,17201,,7275,,1
191,000047,88____:007::8833209:8833001:3:2025:20220216,Louvain,17202,,7276,,1
194,000052,88____:045::8895208:8814001:12:806:20220217,Bruxelles-Midi,17202,,7277,,1
196,000181,88____:007::8833001:8831005:9:1522:20220218,Hasselt,17202,,7278,,1
193,000017,88____:007::8896735:8896503:2:714:20220219,Ypres,17202,,7279,,1
191,000047,88____:007::8833001:8833209:3:1949:20220216,Aarschot,17203,,7280,,1
180,000052,88____:007::8831005:8831310:4:700:20220217,Tongres,17203,,7281,,1
197,000181,88____:046::8812146:8893401:5:1632:20220218,Termonde,17203,,7282,,1
193,000017,88____:007::8896503:8896735:2:753:20220219,Poperinge,17203,,7283,,1
191,000047,88____:007::8833001:8833209:3:2049:20220216,Aarschot,17204,,7284,,1
198,000052,88____:007::8814258:8821402:39:1112:20220217,Essen,17204,,7285,,1
193,000017,88____:007::8896735:8896503:2:814:20220219,Ypres,17204,,7286,,1
191,000047,88____:007::8833209:8833001:3:2125:20220216,Louvain,17205,,7287,,1
168,000052,88____:007::8872009:8814209:7:949:20220217,Nivelles,17205,,7288,,1
199,000181,88____:007::8812005:8892007:18:2047:20220218,Gand-Saint-Pierre,17205,,7289,,1
193,000017,88____:007::8896503:8896735:2:853:20220219,Poperinge,17205,,7290,,1
168,000052,88____:007::8814209:8872009:7:1039:20220217,Charleroi-Sud,17206,,7291,,1
199,000181,88____:007::8892007:8812005:18:1922:20220218,Bruxelles-Nord,17206,,7292,,1
193,000017,88____:007::8896735:8896503:2:914:20220219,Ypres,17206,,7293,,1
168,000052,88____:007::8814209:8872009:7:1009:20220217,Charleroi-Sud,17207,,7294,,1
200,000181,88____:007::8891702:8892007:11:2020:20220218,Gand-Saint-Pierre,17207,,7295,,1
201,000017,88____:007::8821105:8821006:3:831:20220219,Anvers-Central,17207,,7296,,1
169,000052,88____:046::8872009:8814209:7:1007:20220217,Nivelles,17208,,7297,,1
200,000181,88____:007::8892007:8891702:11:2116:20220218,Ostende,17208,,7298,,1
201,000017,88____:007::8821105:8821006:3:931:20220219,Anvers-Central,17208,,7299,,1
